snapshot_date,account_id,active_users_7d,conversations_7d,ai_suggestions_accepted_7d,tickets_7d,escalations_7d,renewal_due_in_30d_flag,churned_flag
2025-02-17,acct_00000143,3,3,1,3,0,0,0
2025-02-18,acct_00000143,3,3,1,3,0,0,0
2025-02-19,acct_00000143,4,3,1,3,0,0,0
2025-02-20,acct_00000143,6,3,2,3,0,0,0
2025-02-21,acct_00000143,6,2,1,2,0,0,0
2025-02-22,acct_00000143,5,2,1,2,0,0,0
2025-02-23,acct_00000143,5,2,2,2,0,0,0
2025-02-24,acct_00000143,5,1,2,1,0,0,0
2025-02-25,acct_00000143,5,1,2,1,0,0,0
2025-02-26,acct_00000143,5,1,2,1,0,0,0
2025-02-27,acct_00000143,4,0,1,0,0,0,0
2025-02-28,acct_00000143,7,0,1,0,0,0,0
2025-03-01,acct_00000143,7,0,2,0,0,0,0
2025-03-02,acct_00000143,5,0,1,0,0,0,0
2025-03-03,acct_00000143,5,0,2,0,0,0,0
2025-03-04,acct_00000143,6,0,2,0,0,0,0
2025-03-05,acct_00000143,6,0,2,0,0,0,0
2025-03-06,acct_00000143,6,0,2,0,0,0,0
2025-03-07,acct_00000143,6,1,2,1,0,0,0
2025-03-08,acct_00000143,5,1,1,1,0,0,0
2025-03-09,acct_00000143,5,1,2,1,0,0,0
2025-03-10,acct_00000143,4,1,1,1,0,0,0
2025-03-11,acct_00000143,4,1,1,1,0,0,0
2025-03-12,acct_00000143,3,2,1,2,0,0,0
2025-03-13,acct_00000143,3,2,2,2,0,0,0
2025-03-14,acct_00000143,3,2,2,2,0,0,0
2025-03-15,acct_00000143,4,3,2,3,1,0,0
2025-03-16,acct_00000143,4,4,1,4,1,0,0
2025-03-17,acct_00000143,4,4,1,4,1,0,0
2025-03-18,acct_00000143,5,5,1,5,1,0,0
2025-03-19,acct_00000143,5,4,1,4,1,0,0
2025-03-20,acct_00000143,5,4,0,4,1,0,0
2025-03-21,acct_00000143,5,3,0,3,1,0,0
2025-03-22,acct_00000143,6,3,0,3,0,0,0
2025-03-23,acct_00000143,5,2,0,2,0,0,0
2025-03-24,acct_00000143,5,5,1,5,1,0,0
2025-03-25,acct_00000143,4,4,3,4,1,0,0
2025-03-26,acct_00000143,4,4,4,4,1,0,0
2025-03-27,acct_00000143,4,4,5,4,1,0,0
2025-03-28,acct_00000143,4,4,6,4,1,0,0
2025-03-29,acct_00000143,4,3,6,3,1,0,0
2025-03-30,acct_00000143,4,3,6,3,1,0,0
2025-03-31,acct_00000143,2,0,5,0,0,0,0
2025-04-01,acct_00000143,2,0,3,0,0,0,0
2025-04-02,acct_00000143,2,0,2,0,0,0,0
2025-04-03,acct_00000143,3,1,2,1,1,0,0
2025-04-04,acct_00000143,3,1,1,1,1,0,0
2025-04-05,acct_00000143,3,1,1,1,1,0,0
2025-04-06,acct_00000143,3,1,1,1,1,0,0
2025-04-07,acct_00000143,3,1,1,1,1,1,0
2025-04-08,acct_00000143,3,1,1,1,1,1,0
2025-04-09,acct_00000143,3,2,1,2,2,1,0
2025-04-10,acct_00000143,2,1,0,1,1,1,0
2025-04-11,acct_00000143,2,1,1,1,1,1,0
2025-04-12,acct_00000143,2,1,1,1,1,1,0
2025-04-13,acct_00000143,3,2,2,2,1,1,0
2025-04-14,acct_00000143,3,3,2,3,2,1,0
2025-04-15,acct_00000143,3,3,2,3,2,1,0
2025-04-16,acct_00000143,3,3,2,3,1,1,0
2025-04-17,acct_00000143,3,3,2,3,1,1,0
2025-04-18,acct_00000143,3,3,1,3,1,1,0
2025-04-19,acct_00000143,3,3,2,3,1,1,0
2025-04-20,acct_00000143,2,2,1,2,1,1,0
2025-04-21,acct_00000143,2,1,1,1,0,1,0
2025-04-22,acct_00000143,2,1,1,1,0,1,0
2025-04-23,acct_00000143,1,0,1,0,0,1,0
2025-04-24,acct_00000143,2,1,1,1,0,1,0
2025-04-25,acct_00000143,2,1,1,1,0,1,0
2025-04-26,acct_00000143,2,1,0,1,0,1,0
2025-04-27,acct_00000143,2,1,0,1,0,1,0
2025-04-28,acct_00000143,2,1,0,1,0,1,0
2025-04-29,acct_00000143,3,2,0,2,0,1,0
2025-04-30,acct_00000143,3,2,0,2,0,1,0
2025-01-01,acct_00000144,0,0,0,0,0,0,0
2025-01-02,acct_00000144,0,0,0,0,0,0,0
2025-01-03,acct_00000144,0,0,0,0,0,0,0
2025-01-04,acct_00000144,0,0,0,0,0,0,0
2025-01-05,acct_00000144,0,0,0,0,0,0,0
2025-01-06,acct_00000144,0,0,0,0,0,0,0
2025-01-07,acct_00000144,0,0,0,0,0,0,0
2025-01-08,acct_00000144,0,0,0,0,0,0,0
2025-01-09,acct_00000144,0,0,0,0,0,0,0
2025-01-10,acct_00000144,0,0,0,0,0,0,0
2025-01-11,acct_00000144,0,0,0,0,0,0,0
2025-01-12,acct_00000144,0,0,0,0,0,0,0
2025-01-13,acct_00000144,0,0,0,0,0,0,0
2025-01-14,acct_00000144,1,1,0,1,0,0,0
2025-01-15,acct_00000144,2,1,0,1,0,0,0
2025-01-16,acct_00000144,2,2,0,2,0,0,0
2025-01-17,acct_00000144,2,2,0,2,0,0,0
2025-01-18,acct_00000144,3,2,0,2,0,0,0
2025-01-19,acct_00000144,3,3,1,3,0,0,0
2025-01-20,acct_00000144,3,3,1,3,0,0,0
2025-01-21,acct_00000144,3,2,1,2,0,0,0
2025-01-22,acct_00000144,4,3,1,3,0,0,0
2025-01-23,acct_00000144,4,2,1,2,0,0,0
2025-01-24,acct_00000144,7,2,1,2,0,0,0
2025-01-25,acct_00000144,8,2,1,2,0,0,0
2025-01-26,acct_00000144,7,2,1,2,0,0,0
2025-01-27,acct_00000144,7,2,3,2,0,0,0
2025-01-28,acct_00000144,7,3,3,3,0,0,0
2025-01-29,acct_00000144,6,2,4,2,0,0,0
2025-01-30,acct_00000144,6,2,6,2,0,0,0
2025-01-31,acct_00000144,9,2,7,2,0,0,0
2025-02-01,acct_00000144,10,3,8,3,0,0,0
2025-02-02,acct_00000144,8,3,7,3,0,0,0
2025-02-03,acct_00000144,8,3,5,3,0,0,0
2025-02-04,acct_00000144,8,2,9,2,0,0,0
2025-02-05,acct_00000144,7,2,10,2,0,0,0
2025-02-06,acct_00000144,7,2,11,2,0,0,0
2025-02-07,acct_00000144,8,3,10,3,0,0,0
2025-02-08,acct_00000144,7,2,11,2,0,0,0
2025-02-09,acct_00000144,7,2,12,2,0,0,0
2025-02-10,acct_00000144,5,2,14,2,0,0,0
2025-02-11,acct_00000144,5,2,10,2,0,0,0
2025-02-12,acct_00000144,5,2,8,2,0,0,0
2025-02-13,acct_00000144,5,2,5,2,0,0,0
2025-02-14,acct_00000144,4,1,5,1,0,0,0
2025-02-15,acct_00000144,4,2,4,2,0,0,0
2025-02-16,acct_00000144,5,2,3,2,0,0,0
2025-02-17,acct_00000144,6,3,2,3,0,0,0
2025-02-18,acct_00000144,6,3,2,3,0,0,0
2025-02-19,acct_00000144,6,3,2,3,0,0,0
2025-02-20,acct_00000144,5,4,3,4,0,0,0
2025-02-21,acct_00000144,4,4,4,4,0,0,0
2025-02-22,acct_00000144,5,4,3,4,0,0,0
2025-02-23,acct_00000144,5,4,3,4,1,0,0
2025-02-24,acct_00000144,6,5,3,5,1,0,0
2025-02-25,acct_00000144,7,7,3,7,2,0,0
2025-02-26,acct_00000144,7,7,3,7,2,0,0
2025-02-27,acct_00000144,8,7,2,7,2,0,0
2025-02-28,acct_00000144,8,8,2,8,2,0,0
2025-03-01,acct_00000144,8,8,3,8,2,0,0
2025-03-02,acct_00000144,7,7,3,7,1,0,0
2025-03-03,acct_00000144,7,6,2,6,1,0,0
2025-03-04,acct_00000144,5,4,2,4,0,0,0
2025-03-05,acct_00000144,5,4,2,4,0,0,0
2025-03-06,acct_00000144,4,3,3,3,0,0,0
2025-03-07,acct_00000144,4,2,3,2,0,0,0
2025-03-08,acct_00000144,3,1,3,1,0,0,0
2025-03-09,acct_00000144,3,1,3,1,0,0,0
2025-03-10,acct_00000144,3,1,3,1,1,0,0
2025-03-11,acct_00000144,4,2,4,2,1,1,0
2025-03-12,acct_00000144,4,2,4,2,1,1,0
2025-03-13,acct_00000144,5,3,3,3,1,1,0
2025-03-14,acct_00000144,6,4,2,4,1,1,0
2025-03-15,acct_00000144,6,5,1,5,2,1,0
2025-03-16,acct_00000144,6,5,4,5,2,1,0
2025-03-17,acct_00000144,7,5,4,5,1,1,0
2025-03-18,acct_00000144,6,4,4,4,1,1,0
2025-03-19,acct_00000144,6,4,7,4,1,1,0
2025-03-20,acct_00000144,5,3,7,3,1,1,0
2025-03-21,acct_00000144,4,2,7,2,1,1,0
2025-03-22,acct_00000144,3,1,7,1,0,1,0
2025-03-23,acct_00000144,3,2,4,2,0,1,0
2025-03-24,acct_00000144,4,2,5,2,0,1,0
2025-03-25,acct_00000144,4,2,5,2,0,1,0
2025-03-26,acct_00000144,4,2,2,2,0,1,0
2025-03-27,acct_00000144,4,2,2,2,0,1,0
2025-03-28,acct_00000144,4,2,3,2,0,1,0
2025-03-29,acct_00000144,4,2,3,2,0,1,0
2025-03-30,acct_00000144,3,1,3,1,0,1,0
2025-03-31,acct_00000144,2,1,2,1,0,1,0
2025-04-01,acct_00000144,3,2,1,2,0,1,0
2025-04-02,acct_00000144,3,2,2,2,0,1,0
2025-04-03,acct_00000144,4,3,2,3,0,1,0
2025-04-04,acct_00000144,5,4,4,4,0,1,0
2025-04-05,acct_00000144,6,5,4,5,0,1,0
2025-04-06,acct_00000144,6,5,4,5,0,1,0
2025-04-07,acct_00000144,6,4,4,4,0,1,0
2025-04-08,acct_00000144,6,4,4,4,0,1,0
2025-04-09,acct_00000144,7,5,3,5,0,1,0
2025-04-10,acct_00000144,6,4,4,4,0,1,0
2025-04-11,acct_00000144,6,4,3,4,0,0,0
2025-04-12,acct_00000144,5,3,3,3,0,0,0
2025-04-13,acct_00000144,5,3,4,3,0,0,0
2025-04-14,acct_00000144,5,3,4,3,0,0,0
2025-04-15,acct_00000144,4,2,5,2,0,0,0
2025-04-16,acct_00000144,3,1,5,1,0,0,0
2025-04-17,acct_00000144,3,1,4,1,0,0,0
2025-04-18,acct_00000144,2,0,2,0,0,0,0
2025-04-19,acct_00000144,3,2,2,2,0,0,0
2025-04-20,acct_00000144,2,2,1,2,0,0,0
2025-04-21,acct_00000144,3,2,1,2,0,0,0
2025-04-22,acct_00000144,3,2,0,2,0,0,0
2025-04-23,acct_00000144,4,3,0,3,0,0,0
2025-04-24,acct_00000144,5,4,0,4,0,0,0
2025-04-25,acct_00000144,5,4,0,4,0,0,0
2025-04-26,acct_00000144,4,2,0,2,0,0,0
2025-04-27,acct_00000144,4,2,0,2,0,0,0
2025-04-28,acct_00000144,4,4,1,4,0,0,0
2025-04-29,acct_00000144,4,4,1,4,0,0,0
2025-04-30,acct_00000144,3,3,1,3,0,0,0
2025-01-01,acct_00000145,0,0,0,0,0,0,0
2025-01-02,acct_00000145,0,0,0,0,0,0,0
2025-01-03,acct_00000145,0,0,0,0,0,0,0
2025-01-04,acct_00000145,0,0,0,0,0,0,0
2025-01-05,acct_00000145,0,0,0,0,0,0,0
2025-01-06,acct_00000145,0,0,0,0,0,0,0
2025-01-07,acct_00000145,0,0,0,0,0,0,0
2025-01-08,acct_00000145,1,0,0,0,0,0,0
2025-01-09,acct_00000145,1,3,0,3,1,0,0
2025-01-10,acct_00000145,1,3,0,3,1,0,0
2025-01-11,acct_00000145,1,3,0,3,1,0,0
2025-01-12,acct_00000145,1,3,0,3,1,0,0
2025-01-13,acct_00000145,1,3,0,3,1,0,0
2025-01-14,acct_00000145,2,3,0,3,1,0,0
2025-01-15,acct_00000145,2,3,0,3,1,0,0
2025-01-16,acct_00000145,2,0,0,0,0,0,0
2025-01-17,acct_00000145,2,1,1,1,0,0,0
2025-01-18,acct_00000145,2,1,3,1,0,0,0
2025-01-19,acct_00000145,2,1,3,1,0,0,0
2025-01-20,acct_00000145,2,1,3,1,0,0,0
2025-01-21,acct_00000145,3,1,3,1,0,0,0
2025-01-22,acct_00000145,3,1,3,1,0,0,0
2025-01-23,acct_00000145,3,2,3,2,0,0,0
2025-01-24,acct_00000145,3,1,2,1,0,0,0
2025-01-25,acct_00000145,3,2,0,2,0,0,0
2025-01-26,acct_00000145,3,2,0,2,0,0,0
2025-01-27,acct_00000145,3,2,0,2,0,0,0
2025-01-28,acct_00000145,4,2,0,2,0,0,0
2025-01-29,acct_00000145,4,3,0,3,0,0,0
2025-01-30,acct_00000145,2,2,0,2,0,0,0
2025-01-31,acct_00000145,2,3,0,3,0,0,0
2025-02-01,acct_00000145,2,2,0,2,0,0,0
2025-02-02,acct_00000145,2,2,0,2,0,0,0
2025-02-03,acct_00000145,2,2,0,2,0,0,0
2025-02-04,acct_00000145,2,2,0,2,0,0,0
2025-02-05,acct_00000145,2,2,0,2,0,0,0
2025-02-06,acct_00000145,2,2,0,2,0,0,0
2025-02-07,acct_00000145,2,1,0,1,0,0,0
2025-02-08,acct_00000145,2,1,0,1,0,0,0
2025-02-09,acct_00000145,2,1,0,1,0,0,0
2025-02-10,acct_00000145,2,1,0,1,0,0,0
2025-02-11,acct_00000145,2,1,0,1,0,0,0
2025-02-12,acct_00000145,1,0,0,0,0,0,0
2025-02-13,acct_00000145,1,0,0,0,0,0,0
2025-02-14,acct_00000145,1,0,0,0,0,0,0
2025-02-15,acct_00000145,1,0,0,0,0,0,0
2025-02-16,acct_00000145,1,0,0,0,0,0,0
2025-02-17,acct_00000145,1,0,0,0,0,0,0
2025-02-18,acct_00000145,1,0,0,0,0,0,0
2025-02-19,acct_00000145,2,1,0,1,0,0,0
2025-02-20,acct_00000145,3,2,0,2,0,0,0
2025-02-21,acct_00000145,2,3,0,3,0,0,0
2025-02-22,acct_00000145,2,3,0,3,0,0,0
2025-02-23,acct_00000145,3,4,0,4,0,0,0
2025-02-24,acct_00000145,3,4,0,4,0,0,0
2025-02-25,acct_00000145,3,4,0,4,0,0,0
2025-02-26,acct_00000145,2,3,0,3,0,0,0
2025-02-27,acct_00000145,2,2,0,2,0,0,0
2025-02-28,acct_00000145,1,1,0,1,0,0,0
2025-03-01,acct_00000145,1,1,0,1,0,0,0
2025-03-02,acct_00000145,0,0,0,0,0,0,0
2025-03-03,acct_00000145,0,0,0,0,0,0,0
2025-03-04,acct_00000145,1,1,0,1,0,1,0
2025-03-05,acct_00000145,1,1,0,1,0,1,0
2025-03-06,acct_00000145,1,1,0,1,0,1,0
2025-03-07,acct_00000145,2,2,0,2,1,1,0
2025-03-08,acct_00000145,2,2,0,2,1,1,0
2025-03-09,acct_00000145,2,3,0,3,1,1,0
2025-03-10,acct_00000145,2,3,0,3,1,1,0
2025-03-11,acct_00000145,1,2,0,2,1,1,0
2025-03-12,acct_00000145,1,2,0,2,1,1,0
2025-03-13,acct_00000145,1,2,0,2,1,1,0
2025-03-14,acct_00000145,1,1,0,1,0,1,0
2025-03-15,acct_00000145,1,1,0,1,0,1,0
2025-03-16,acct_00000145,0,0,0,0,0,1,0
2025-03-17,acct_00000145,1,1,0,1,1,1,0
2025-03-18,acct_00000145,3,4,0,4,3,1,0
2025-03-19,acct_00000145,3,6,0,6,3,1,0
2025-03-20,acct_00000145,4,8,0,8,4,1,0
2025-03-21,acct_00000145,4,8,0,8,4,1,0
2025-03-22,acct_00000145,4,9,0,9,4,1,0
2025-03-23,acct_00000145,4,11,0,11,4,1,0
2025-03-24,acct_00000145,4,11,0,11,4,1,0
2025-03-25,acct_00000145,4,10,0,10,4,1,0
2025-03-26,acct_00000145,4,10,0,10,5,1,0
2025-03-27,acct_00000145,4,9,0,9,5,1,0
2025-03-28,acct_00000145,4,10,0,10,6,1,0
2025-03-29,acct_00000145,4,10,0,10,6,1,0
2025-03-30,acct_00000145,4,11,0,11,6,1,0
2025-03-31,acct_00000145,4,12,0,12,5,1,0
2025-04-01,acct_00000145,4,22,0,22,5,1,1
2025-04-02,acct_00000145,4,20,0,20,4,1,1
2025-04-03,acct_00000145,4,19,0,19,3,1,1
2025-04-04,acct_00000145,4,18,0,18,2,0,1
2025-04-05,acct_00000145,4,17,0,17,2,0,1
2025-04-06,acct_00000145,4,14,0,14,2,0,1
2025-04-07,acct_00000145,4,12,0,12,2,0,1
2025-04-08,acct_00000145,0,0,0,0,0,0,1
2025-04-09,acct_00000145,0,0,0,0,0,0,1
2025-04-10,acct_00000145,0,0,0,0,0,0,1
2025-04-11,acct_00000145,0,0,0,0,0,0,1
2025-04-12,acct_00000145,0,0,0,0,0,0,1
2025-04-13,acct_00000145,0,0,0,0,0,0,1
2025-04-14,acct_00000145,0,0,0,0,0,0,1
2025-04-15,acct_00000145,0,0,0,0,0,0,1
2025-04-16,acct_00000145,0,0,0,0,0,0,1
2025-04-17,acct_00000145,0,0,0,0,0,0,1
2025-04-18,acct_00000145,0,0,0,0,0,0,1
2025-04-19,acct_00000145,0,0,0,0,0,0,1
2025-04-20,acct_00000145,0,0,0,0,0,0,1
2025-04-21,acct_00000145,0,0,0,0,0,0,1
2025-04-22,acct_00000145,0,0,0,0,0,0,1
2025-04-23,acct_00000145,0,0,0,0,0,0,1
2025-04-24,acct_00000145,0,0,0,0,0,0,1
2025-04-25,acct_00000145,0,0,0,0,0,0,1
2025-04-26,acct_00000145,0,0,0,0,0,0,1
2025-04-27,acct_00000145,0,0,0,0,0,0,1
2025-04-28,acct_00000145,0,0,0,0,0,0,1
2025-04-29,acct_00000145,0,0,0,0,0,0,1
2025-04-30,acct_00000145,0,0,0,0,0,0,1
2025-01-01,acct_00000146,0,0,0,0,0,0,0
2025-01-02,acct_00000146,0,0,0,0,0,0,0
2025-01-03,acct_00000146,0,0,0,0,0,0,0
2025-01-04,acct_00000146,0,0,0,0,0,0,0
2025-01-05,acct_00000146,0,0,0,0,0,0,0
2025-01-06,acct_00000146,0,0,0,0,0,0,0
2025-01-07,acct_00000146,0,0,0,0,0,0,0
2025-01-08,acct_00000146,0,0,0,0,0,0,0
2025-01-09,acct_00000146,0,0,0,0,0,0,0
2025-01-10,acct_00000146,0,0,0,0,0,0,0
2025-01-11,acct_00000146,0,0,0,0,0,0,0
2025-01-12,acct_00000146,0,0,0,0,0,0,0
2025-01-13,acct_00000146,0,0,0,0,0,0,0
2025-01-14,acct_00000146,0,0,0,0,0,0,0
2025-01-15,acct_00000146,0,0,0,0,0,0,0
2025-01-16,acct_00000146,0,0,0,0,0,0,0
2025-01-17,acct_00000146,0,0,0,0,0,0,0
2025-01-18,acct_00000146,0,0,0,0,0,0,0
2025-01-19,acct_00000146,0,0,0,0,0,0,0
2025-01-20,acct_00000146,0,0,0,0,0,0,0
2025-01-21,acct_00000146,0,0,0,0,0,0,0
2025-01-22,acct_00000146,0,0,0,0,0,0,0
2025-01-23,acct_00000146,0,0,0,0,0,0,0
2025-01-24,acct_00000146,0,0,0,0,0,0,0
2025-01-25,acct_00000146,0,0,0,0,0,0,0
2025-01-26,acct_00000146,0,0,0,0,0,0,0
2025-01-27,acct_00000146,0,0,0,0,0,0,0
2025-01-28,acct_00000146,0,0,0,0,0,0,0
2025-01-29,acct_00000146,0,0,0,0,0,0,0
2025-01-30,acct_00000146,0,0,0,0,0,0,0
2025-01-31,acct_00000146,0,0,0,0,0,0,0
2025-02-01,acct_00000146,0,0,0,0,0,0,0
2025-02-02,acct_00000146,0,0,0,0,0,0,0
2025-02-03,acct_00000146,0,0,0,0,0,0,0
2025-02-04,acct_00000146,0,0,0,0,0,0,0
2025-02-05,acct_00000146,0,0,0,0,0,0,0
2025-02-06,acct_00000146,0,0,0,0,0,0,0
2025-02-07,acct_00000146,1,1,1,1,0,0,0
2025-02-08,acct_00000146,1,2,1,2,0,0,0
2025-02-09,acct_00000146,1,3,2,3,0,0,0
2025-02-10,acct_00000146,2,5,3,5,0,0,0
2025-02-11,acct_00000146,2,5,3,5,0,0,0
2025-02-12,acct_00000146,2,5,3,5,0,0,0
2025-02-13,acct_00000146,2,5,4,5,0,0,0
2025-02-14,acct_00000146,2,5,5,5,1,0,0
2025-02-15,acct_00000146,2,4,5,4,1,0,0
2025-02-16,acct_00000146,2,3,6,3,1,0,0
2025-02-17,acct_00000146,2,1,5,1,1,0,0
2025-02-18,acct_00000146,2,1,5,1,1,0,0
2025-02-19,acct_00000146,2,1,6,1,1,0,0
2025-02-20,acct_00000146,2,1,5,1,1,0,0
2025-02-21,acct_00000146,2,1,4,1,1,0,0
2025-02-22,acct_00000146,3,3,5,3,1,0,0
2025-02-23,acct_00000146,3,3,4,3,1,0,0
2025-02-24,acct_00000146,3,3,5,3,1,0,0
2025-02-25,acct_00000146,3,3,6,3,1,0,0
2025-02-26,acct_00000146,3,4,6,4,1,0,0
2025-02-27,acct_00000146,4,4,8,4,1,0,0
2025-02-28,acct_00000146,4,3,7,3,0,0,0
2025-03-01,acct_00000146,4,2,6,2,0,0,0
2025-03-02,acct_00000146,4,2,6,2,0,0,0
2025-03-03,acct_00000146,4,3,6,3,0,0,0
2025-03-04,acct_00000146,4,3,5,3,0,0,0
2025-03-05,acct_00000146,4,2,6,2,0,0,0
2025-03-06,acct_00000146,3,2,4,2,0,0,0
2025-03-07,acct_00000146,3,2,4,2,0,0,0
2025-03-08,acct_00000146,2,1,5,1,0,0,0
2025-03-09,acct_00000146,2,1,4,1,0,0,0
2025-03-10,acct_00000146,2,0,4,0,0,0,0
2025-03-11,acct_00000146,2,0,5,0,0,0,0
2025-03-12,acct_00000146,1,0,4,0,0,0,0
2025-03-13,acct_00000146,1,0,5,0,0,0,0
2025-03-14,acct_00000146,1,0,5,0,0,0,0
2025-03-15,acct_00000146,1,0,4,0,0,0,0
2025-03-16,acct_00000146,1,0,4,0,0,0,0
2025-03-17,acct_00000146,1,0,3,0,0,0,0
2025-03-18,acct_00000146,1,0,3,0,0,0,0
2025-03-19,acct_00000146,1,0,3,0,0,0,0
2025-03-20,acct_00000146,1,0,3,0,0,0,0
2025-03-21,acct_00000146,1,0,3,0,0,0,0
2025-03-22,acct_00000146,1,0,3,0,0,0,0
2025-03-23,acct_00000146,2,1,4,1,0,0,0
2025-03-24,acct_00000146,2,1,5,1,0,0,0
2025-03-25,acct_00000146,2,1,5,1,0,0,0
2025-03-26,acct_00000146,2,1,6,1,0,0,0
2025-03-27,acct_00000146,2,1,6,1,0,0,0
2025-03-28,acct_00000146,3,2,7,2,0,0,0
2025-03-29,acct_00000146,3,2,7,2,0,0,0
2025-03-30,acct_00000146,2,1,7,1,0,0,0
2025-03-31,acct_00000146,2,1,9,1,0,0,0
2025-04-01,acct_00000146,2,1,8,1,0,0,0
2025-04-02,acct_00000146,3,2,6,2,0,0,0
2025-04-03,acct_00000146,3,2,5,2,0,0,0
2025-04-04,acct_00000146,2,1,4,1,0,0,0
2025-04-05,acct_00000146,2,1,4,1,0,0,0
2025-04-06,acct_00000146,2,1,3,1,0,1,0
2025-04-07,acct_00000146,1,1,0,1,0,1,0
2025-04-08,acct_00000146,1,2,0,2,0,1,0
2025-04-09,acct_00000146,1,1,0,1,0,1,0
2025-04-10,acct_00000146,1,1,0,1,0,1,0
2025-04-11,acct_00000146,1,1,0,1,0,1,0
2025-04-12,acct_00000146,1,1,0,1,0,1,0
2025-04-13,acct_00000146,1,1,0,1,0,1,0
2025-04-14,acct_00000146,1,1,0,1,0,1,0
2025-04-15,acct_00000146,0,0,0,0,0,1,0
2025-04-16,acct_00000146,0,0,0,0,0,1,0
2025-04-17,acct_00000146,1,1,0,1,0,1,0
2025-04-18,acct_00000146,1,1,0,1,0,1,0
2025-04-19,acct_00000146,1,1,0,1,0,1,0
2025-04-20,acct_00000146,1,1,0,1,0,1,0
2025-04-21,acct_00000146,1,1,0,1,0,1,0
2025-04-22,acct_00000146,2,2,0,2,0,1,0
2025-04-23,acct_00000146,2,2,0,2,0,1,0
2025-04-24,acct_00000146,1,1,0,1,0,1,0
2025-04-25,acct_00000146,1,1,0,1,0,1,0
2025-04-26,acct_00000146,1,1,0,1,0,1,0
2025-04-27,acct_00000146,2,2,0,2,0,1,0
2025-04-28,acct_00000146,3,3,0,3,0,1,0
2025-04-29,acct_00000146,2,2,0,2,0,1,0
2025-04-30,acct_00000146,2,2,0,2,0,1,0
2025-01-01,acct_00000147,0,0,0,0,0,0,0
2025-01-02,acct_00000147,0,0,0,0,0,0,0
2025-01-03,acct_00000147,0,0,0,0,0,0,0
2025-01-04,acct_00000147,0,0,0,0,0,0,0
2025-01-05,acct_00000147,1,0,0,0,0,0,0
2025-01-06,acct_00000147,1,0,0,0,0,0,0
2025-01-07,acct_00000147,2,0,1,0,0,0,0
2025-01-08,acct_00000147,3,0,2,0,0,0,0
2025-01-09,acct_00000147,3,0,2,0,0,0,0
2025-01-10,acct_00000147,3,1,2,1,0,0,0
2025-01-11,acct_00000147,3,1,2,1,0,0,0
2025-01-12,acct_00000147,3,1,2,1,0,0,0
2025-01-13,acct_00000147,4,1,3,1,0,0,0
2025-01-14,acct_00000147,4,1,4,1,0,0,0
2025-01-15,acct_00000147,4,1,4,1,0,0,0
2025-01-16,acct_00000147,4,1,5,1,0,0,0
2025-01-17,acct_00000147,4,0,5,0,0,0,0
2025-01-18,acct_00000147,3,0,5,0,0,0,0
2025-01-19,acct_00000147,3,0,5,0,0,0,0
2025-01-20,acct_00000147,3,0,4,0,0,0,0
2025-01-21,acct_00000147,3,1,2,1,0,0,0
2025-01-22,acct_00000147,5,1,1,1,0,0,0
2025-01-23,acct_00000147,4,1,0,1,0,0,0
2025-01-24,acct_00000147,4,1,0,1,0,0,0
2025-01-25,acct_00000147,4,1,0,1,0,0,0
2025-01-26,acct_00000147,4,1,0,1,0,0,0
2025-01-27,acct_00000147,4,1,1,1,0,0,0
2025-01-28,acct_00000147,3,0,2,0,0,0,0
2025-01-29,acct_00000147,3,1,2,1,0,0,0
2025-01-30,acct_00000147,2,1,3,1,0,0,0
2025-01-31,acct_00000147,2,1,5,1,0,0,0
2025-02-01,acct_00000147,2,1,5,1,0,0,0
2025-02-02,acct_00000147,3,2,5,2,0,0,0
2025-02-03,acct_00000147,3,2,4,2,0,0,0
2025-02-04,acct_00000147,3,2,3,2,0,0,0
2025-02-05,acct_00000147,3,1,3,1,0,0,0
2025-02-06,acct_00000147,3,1,2,1,0,0,0
2025-02-07,acct_00000147,3,1,1,1,0,0,0
2025-02-08,acct_00000147,3,1,1,1,0,0,0
2025-02-09,acct_00000147,3,1,2,1,0,0,0
2025-02-10,acct_00000147,2,1,3,1,0,0,0
2025-02-11,acct_00000147,2,1,3,1,0,0,0
2025-02-12,acct_00000147,3,2,3,2,0,0,0
2025-02-13,acct_00000147,3,2,3,2,0,0,0
2025-02-14,acct_00000147,3,2,2,2,0,0,0
2025-02-15,acct_00000147,3,2,2,2,0,0,0
2025-02-16,acct_00000147,3,2,2,2,0,0,0
2025-02-17,acct_00000147,3,2,2,2,0,0,0
2025-02-18,acct_00000147,3,2,2,2,0,0,0
2025-02-19,acct_00000147,3,2,2,2,0,0,0
2025-02-20,acct_00000147,3,2,2,2,0,0,0
2025-02-21,acct_00000147,4,3,2,3,0,0,0
2025-02-22,acct_00000147,4,3,2,3,0,0,0
2025-02-23,acct_00000147,3,2,1,2,0,0,0
2025-02-24,acct_00000147,3,2,0,2,0,0,0
2025-02-25,acct_00000147,3,2,0,2,0,0,0
2025-02-26,acct_00000147,3,2,0,2,0,0,0
2025-02-27,acct_00000147,3,2,0,2,0,0,0
2025-02-28,acct_00000147,2,1,0,1,0,0,0
2025-03-01,acct_00000147,2,1,0,1,0,0,0
2025-03-02,acct_00000147,2,1,0,1,0,0,0
2025-03-03,acct_00000147,1,1,0,1,0,0,0
2025-03-04,acct_00000147,1,1,0,1,0,0,0
2025-03-05,acct_00000147,1,1,0,1,0,1,0
